Rating,Size,Industry,Sector,Ownership,Revenue,min_salary,max_salary,avg_salary,age,python,spark,aws,excel,LLMs,sql,Job_simp,seniority
4.1,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,26.0,0,0,0,0,1,0,mle,na
4.0,1 - 50 Employees,Business consulting,Information Technology,Company - Private,2000 - 5000 million ,3,7,5,26.0,1,1,1,0,0,1,data scientist,na
4.0,1 - 50 Employees,Information Technology Support Services,Information Technology,Company - Private,1 - 5 million ,5,7,6,7.0,0,0,0,0,0,0,data scientist,na
4.0,1001 - 5000 Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,2,3,2,7.0,0,0,0,0,0,0,mle,na
3.6,10000+ Employees,Business consulting,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,7.0,1,0,0,0,0,0,mle,na
4.3,51 - 200 Employees,Software Development,Information Technology,Company - Private,2000 - 5000 million ,4,5,4,3.0,1,1,0,0,1,0,data scientist,na
4.1,10000+ Employees,Information Technology Support Services,Information Technology,Company - Public,10000+ million ,3,4,3,66.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Business consulting,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,mle,na
4.0,1001 - 5000 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,2,10,6,66.0,1,0,0,0,0,0,mle,na
4.0,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,data scientist,na
4.0,10000+ Employees,Information Technology Support Services,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,66.0,1,0,0,0,0,0,data scientist,na
4.0,10000+ Employees,Information Technology Support Services,Finance,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,data scientist,na
4.0,10000+ Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,na,senior
4.1,201 - 500 Employees,Information Technology Support Services,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,data scientist,na
4.1,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,data scientist,senior
5.0,1 - 50 Employees,Business consulting,Information Technology,Company - Private,2000 - 5000 million ,2,6,4,66.0,0,0,0,0,0,0,data scientist,na
3.6,10000+ Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,1,0,0,na,na
3.7,10000+ Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,66.0,0,0,0,0,0,0,data scientist,na
3.7,10000+ Employees,Internet & Web Services,Information Technology,Company - Public,10000+ million ,5,10,7,30.0,1,0,1,0,0,1,data scientist,na
4.2,501 - 1000 Employees,Banking & Lending,Finance,Company - Private,2000 - 5000 million ,10,10,10,13.0,0,0,0,0,0,0,data scientist,senior
4.0,5001 - 10000 Employees,Information Technology Support Services,Information Technology,Company - Public,2000 - 5000 million ,5,8,6,52.0,0,0,0,0,0,0,na,na
4.5,51 - 200 Employees,Business consulting,Manufacturing,Company - Private,2000 - 5000 million ,7,15,11,52.0,0,0,0,0,0,0,data scientist,na
4.5,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,7,15,11,52.0,0,0,0,0,0,0,data scientist,na
4.1,51 - 200 Employees,HR Consulting,Human resources and staffing,Private Practice / Firm,2000 - 5000 million ,1,3,2,26.0,0,0,0,0,0,0,data scientist,na
4.1,201 - 500 Employees,Computer Hardware Development,Information Technology,Company - Private,2000 - 5000 million ,4,8,6,26.0,0,0,0,0,0,0,data scientist,na
4.1,1 - 50 Employees,Business consulting,Information Technology,Company - Private,2000 - 5000 million ,4,7,5,26.0,0,0,0,0,0,0,data scientist,senior
4.6,51 - 200 Employees,HR Consulting,Human resources and staffing,Company - Private,2000 - 5000 million ,7,8,7,18.0,0,0,0,0,0,0,director,na
3.9,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,18.0,0,0,0,0,0,0,data scientist,senior
3.8,5001 - 10000 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,7,5,14.0,0,0,0,0,0,0,data scientist,senior
4.5,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,2000 - 5000 million ,8,10,9,8.0,0,0,0,0,0,0,mle,na
4.0,10000+ Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,16.0,1,0,0,0,0,0,na,na
4.0,51 - 200 Employees,Business consulting,Management and consulting,Company - Private,25 - 50 million ,4,5,4,24.0,0,0,0,1,0,0,na,na
3.5,1001 - 5000 Employees,Internet & Web Services,Information Technology,Company - Public,5000 - 10000 million ,5,8,6,11.0,0,0,0,0,0,0,data scientist,senior
4.0,1 - 50 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,3,7,5,11.0,1,1,0,0,0,0,data scientist,na
3.7,5001 - 10000 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,7,9,8,28.0,0,0,0,0,0,0,data scientist,na
4.1,501 - 1000 Employees,Information Technology Support Services,Information Technology,Company - Private,25 - 50 million ,6,19,12,26.0,1,0,0,0,0,0,data scientist,na
4.0,1 - 50 Employees,Information Technology Support Services,Finance,Company - Private,2000 - 5000 million ,2,6,4,26.0,0,0,0,0,0,0,data scientist,senior
4.0,51 - 200 Employees,Biotech & Pharmaceuticals,Pharmaceutical and biotechnology,Company - Private,1 - 5 million ,5,5,5,8.0,0,0,0,0,0,0,analyst,senior
3.9,1 - 50 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Private,5 - 25 million ,4,7,5,8.0,1,0,0,1,0,0,na,na
3.9,201 - 500 Employees,Information Technology Support Services,Management and consulting,Company - Public,2000 - 5000 million ,4,30,17,8.0,0,0,0,0,1,0,data scientist,na
3.8,1001 - 5000 Employees,Information Technology Support Services,Information Technology,Company - Private,25 - 50 million ,5,9,7,12.0,0,0,0,0,0,0,data scientist,na
3.8,5001 - 10000 Employees,Information Technology Support Services,Information Technology,Company - Public,2000 - 5000 million ,2,5,3,183.0,0,0,0,0,0,0,analyst,senior
4.0,1 - 50 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Private,2000 - 5000 million ,4,7,5,183.0,0,0,0,0,0,0,data scientist,na
2.4,201 - 500 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Private,2000 - 5000 million ,9,9,9,183.0,0,0,0,0,0,0,mle,na
3.9,10000+ Employees,Banking & Lending,Finance,Company - Public,100 - 500 million ,1,8,4,55.0,0,0,0,0,0,0,na,na
4.0,51 - 200 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Private,2000 - 5000 million ,3,7,5,37.0,0,0,0,0,0,0,mle,na
4.1,10000+ Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,4,9,6,174.0,0,0,0,0,0,0,data scientist,senior
4.1,201 - 500 Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,8,8,8,9.0,0,0,0,0,0,0,data scientist,senior
3.1,10000+ Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,9.0,0,0,0,0,0,0,data engineer,na
4.1,51 - 200 Employees,HR Consulting,Human resources and staffing,Private Practice / Firm,2000 - 5000 million ,4,7,5,26.0,0,0,0,0,0,0,director,na
4.0,51 - 200 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,2000 - 5000 million ,2,5,3,12.0,0,0,0,1,0,0,data scientist,na
1.0,10000+ Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,98.0,1,0,0,1,0,0,data scientist,na
3.8,10000+ Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Public,2000 - 5000 million ,4,30,17,98.0,0,0,0,0,0,0,data scientist,senior
3.3,10000+ Employees,Machinery Manufacturing,Manufacturing,Company - Public,5000 - 10000 million ,4,8,6,8.0,0,0,0,0,0,0,analyst,na
3.7,10000+ Employees,Information Technology Support Services,Information Technology,Company - Public,10000+ million ,3,8,5,43.0,1,0,0,0,0,1,data scientist,na
4.2,10000+ Employees,Software Development,Information Technology,Company - Public,100 - 500 million ,5,8,6,21.0,0,0,0,0,0,0,data scientist,senior
4.3,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,2000 - 5000 million ,2,10,6,42.0,1,0,0,1,0,0,mle,na
4.0,201 - 500 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Public,2000 - 5000 million ,4,30,17,42.0,0,0,0,0,0,0,data scientist,na
4.1,201 - 500 Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,42.0,0,0,0,0,0,0,data scientist,senior
3.5,51 - 200 Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,6,8,7,42.0,0,0,0,0,0,0,na,na
4.2,51 - 200 Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,7,8,7,10.0,0,0,1,0,0,0,data scientist,senior
3.9,201 - 500 Employees,Business consulting,Management and consulting,Company - Public,2000 - 5000 million ,4,30,17,10.0,0,0,0,0,0,0,data scientist,senior
4.0,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,10000+ million ,1,6,3,39.0,0,0,0,0,0,0,mle,na
3.8,10000+ Employees,Information Technology Support Services,Information Technology,Company - Public,10000+ million ,4,9,6,30.0,0,0,0,0,0,0,data scientist,senior
4.0,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,10000+ million ,4,10,7,139.0,0,0,0,0,0,0,data scientist,senior
4.3,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,10000+ million ,4,5,4,49.0,0,0,1,0,0,0,data scientist,senior
3.5,10000+ Employees,Enterprise Software & Network Solutions,Finance,Company - Public,2000 - 5000 million ,4,30,17,49.0,0,0,0,0,0,0,data scientist,senior
3.7,10000+ Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,49.0,0,0,0,0,0,0,data scientist,senior
3.9,10000+ Employees,Machinery Manufacturing,Manufacturing,Company - Public,2000 - 5000 million ,5,7,6,4.0,0,0,0,0,0,0,data scientist,na
4.7,201 - 500 Employees,Business consulting,Information Technology,Company - Private,2000 - 5000 million ,4,8,6,4.0,0,0,0,0,0,0,na,na
4.0,1 - 50 Employees,Information Technology Support Services,Management and consulting,Company - Public,2000 - 5000 million ,4,7,5,4.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Information Technology Support Services,Information Technology,Company - Public,2000 - 5000 million ,7,8,7,4.0,0,0,0,1,0,0,mle,na
4.0,1 - 50 Employees,Information Technology Support Services,Finance,Company - Private,2000 - 5000 million ,2,6,4,4.0,0,0,0,0,0,0,na,na
4.2,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,2,2,2,5.0,0,0,0,0,0,0,data scientist,senior
3.6,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,10000+ million ,7,10,8,45.0,0,0,0,0,0,0,na,na
4.3,501 - 1000 Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,4,7,5,45.0,0,0,0,0,0,0,data scientist,na
4.4,201 - 500 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,45.0,0,0,0,0,0,1,data scientist,na
2.0,1 - 50 Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,20,25,22,45.0,0,0,0,0,0,0,data scientist,senior
3.9,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,3,8,5,13.0,0,0,0,0,0,0,data scientist,senior
2.9,201 - 500 Employees,Computer Hardware Development,Information Technology,Company - Private,2000 - 5000 million ,5,7,6,21.0,1,0,1,0,0,1,data scientist,senior
3.8,1001 - 5000 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,4,5,4,28.0,0,0,0,0,0,0,mle,senior
4.8,1 - 50 Employees,Information Technology Support Services,Information Technology,Private Practice / Firm,2000 - 5000 million ,3,9,6,8.0,0,0,0,0,0,0,data scientist,senior
4.0,201 - 500 Employees,Software Development,Information Technology,Company - Private,2000 - 5000 million ,1,3,2,12.0,0,0,0,0,0,0,data scientist,senior
4.0,51 - 200 Employees,Software Development,Information Technology,Company - Private,1 - 5 million ,4,8,6,6.0,1,0,0,0,0,0,data scientist,senior
4.4,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,2,5,3,16.0,0,0,0,0,0,0,data scientist,senior
4.2,1001 - 5000 Employees,Internet & Web Services,Information Technology,Company - Private,2000 - 5000 million ,6,10,8,16.0,0,0,0,0,0,0,data scientist,senior
4.0,1 - 50 Employees,Business consulting,Information Technology,Company - Private,2000 - 5000 million ,3,8,5,16.0,0,0,0,0,0,0,data scientist,senior
4.0,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,2000 - 5000 million ,4,8,6,12.0,0,0,0,0,0,0,data scientist,senior
4.3,501 - 1000 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,3,6,4,14.0,0,0,0,0,0,0,mle,na
4.0,1001 - 5000 Employees,Information Technology Support Services,Finance,Company - Public,2000 - 5000 million ,3,3,3,14.0,1,0,0,0,0,0,mle,na
4.0,201 - 500 Employees,Information Technology Support Services,Finance,Company - Public,2000 - 5000 million ,4,30,17,78.0,0,0,0,0,0,0,na,na
4.3,10000+ Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,78.0,0,0,0,0,0,0,na,na
3.6,5001 - 10000 Employees,Biotech & Pharmaceuticals,Pharmaceutical and biotechnology,Company - Public,2000 - 5000 million ,4,6,5,70.0,0,0,0,0,0,0,data scientist,senior
4.1,10000+ Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,4,8,6,174.0,0,0,0,0,0,0,analyst,senior
4.0,1 - 50 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Private,2000 - 5000 million ,2,10,6,174.0,0,0,0,0,0,0,na,na
4.3,10000+ Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,174.0,0,0,1,0,0,0,na,senior
3.6,1 - 50 Employees,Information Technology Support Services,Finance,Company - Private,2000 - 5000 million ,10,10,10,174.0,0,0,0,0,0,0,data scientist,na
4.0,1001 - 5000 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,2000 - 5000 million ,2,10,6,174.0,1,0,0,0,0,0,na,na
4.1,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,2000 - 5000 million ,5,8,6,19.0,0,0,0,0,0,0,na,na
3.9,10000+ Employees,Transportation Equipment Manufacturing,Manufacturing,Subsidiary or Business Segment,5000 - 10000 million ,3,9,6,19.0,1,1,0,1,0,0,data scientist,na
4.4,201 - 500 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Public,2000 - 5000 million ,4,30,17,19.0,1,0,0,0,0,1,data scientist,na
5.0,201 - 500 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Private,2000 - 5000 million ,2,5,3,19.0,0,0,0,0,0,0,analyst,na
4.0,1 - 50 Employees,Information Technology Support Services,Finance,Company - Private,2000 - 5000 million ,3,8,5,19.0,0,0,0,0,0,0,data scientist,na
4.2,1 - 50 Employees,HR Consulting,Human resources and staffing,Company - Private,2000 - 5000 million ,7,30,18,9.0,0,0,0,0,0,0,manager,na
4.0,10000+ Employees,Information Technology Support Services,Manufacturing,Company - Public,2000 - 5000 million ,4,30,17,9.0,0,0,0,0,0,0,na,senior
2.5,1 - 50 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,2000 - 5000 million ,2,6,4,9.0,1,0,0,0,0,0,mle,na
4.3,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,10000+ million ,4,10,7,49.0,0,0,1,1,1,0,na,senior
4.0,1 - 50 Employees,Computer Hardware Development,Information Technology,Company - Private,2000 - 5000 million ,3,4,3,5.0,1,0,0,0,0,1,data scientist,jr
4.0,1 - 50 Employees,Information Technology Support Services,Finance,Company - Private,2000 - 5000 million ,2,7,4,5.0,0,0,0,0,0,0,mle,na
4.0,1001 - 5000 Employees,Information Technology Support Services,Finance,Company - Public,2000 - 5000 million ,2,10,6,5.0,1,0,0,1,0,0,na,na
4.3,10000+ Employees,Computer Hardware Development,Information Technology,Company - Public,10000+ million ,3,8,5,49.0,0,0,1,0,0,0,na,na
4.2,1001 - 5000 Employees,Internet & Web Services,Information Technology,Company - Private,2000 - 5000 million ,6,10,8,16.0,1,0,0,0,0,0,data scientist,senior
4.0,1 - 50 Employees,Business consulting,Finance,Company - Private,2000 - 5000 million ,3,7,5,16.0,0,0,0,0,0,0,analyst,na
4.0,1001 - 5000 Employees,Business consulting,Finance,Company - Public,2000 - 5000 million ,4,30,17,16.0,1,0,0,1,0,0,na,senior
4.2,5001 - 10000 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,1 - 5 million ,5,10,7,38.0,0,0,0,0,0,0,data scientist,na
4.2,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,5 - 25 million ,5,8,6,30.0,1,0,0,1,0,1,analyst,na
4.0,10000+ Employees,Transportation Equipment Manufacturing,Manufacturing,Company - Public,10000+ million ,7,10,8,121.0,0,0,0,0,0,0,data engineer,na
4.0,10000+ Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,2000 - 5000 million ,4,8,6,22.0,0,0,0,0,0,0,na,na
4.3,10000+ Employees,Business consulting,Management and consulting,Company - Public,2000 - 5000 million ,4,30,17,22.0,1,1,0,0,0,1,na,na
3.7,10000+ Employees,Business consulting,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,22.0,1,1,0,1,1,0,na,na
4.1,10000+ Employees,Business consulting,Management and consulting,Company - Public,2000 - 5000 million ,6,9,7,45.0,0,0,0,0,0,0,na,senior
4.4,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,2000 - 5000 million ,4,30,17,45.0,0,0,0,0,0,0,mle,na
3.7,501 - 1000 Employees,Business consulting,Management and consulting,Company - Private,2000 - 5000 million ,8,9,8,19.0,0,0,0,0,0,0,data scientist,senior
4.0,1 - 50 Employees,Business consulting,Information Technology,Company - Private,2000 - 5000 million ,4,7,5,19.0,0,0,0,0,0,0,data scientist,na
3.5,10000+ Employees,Information Technology Support Services,Finance,Company - Public,2000 - 5000 million ,4,30,17,26.0,0,0,0,0,0,0,data scientist,senior
4.0,10000+ Employees,Information Technology Support Services,Manufacturing,Company - Public,100 - 500 million ,4,30,17,26.0,0,0,0,0,0,0,na,na
4.0,1001 - 5000 Employees,Information Technology Support Services,Information Technology,Company - Public,100 - 500 million ,2,10,6,26.0,0,0,0,0,0,0,na,na
3.7,10000+ Employees,Internet & Web Services,Information Technology,Company - Public,10000+ million ,5,10,7,30.0,0,0,0,0,0,0,data scientist,senior
4.1,51 - 200 Employees,Software Development,Information Technology,Company - Private,100 - 500 million ,4,6,5,12.0,0,0,0,0,0,0,data scientist,senior
3.9,201 - 500 Employees,Business consulting,Management and consulting,Company - Public,100 - 500 million ,4,30,17,12.0,0,0,0,0,0,0,manager,na
5.0,201 - 500 Employees,Business consulting,Information Technology,Company - Private,100 - 500 million ,4,7,5,12.0,0,0,0,0,0,0,data scientist,senior
3.7,10000+ Employees,Enterprise Software & Network Solutions,Finance,Company - Public,100 - 500 million ,4,30,17,12.0,0,0,0,0,0,0,na,na
4.0,10000+ Employees,Information Technology Support Services,Information Technology,Company - Public,100 - 500 million ,4,30,17,12.0,0,0,0,0,0,0,data scientist,na
3.9,1001 - 5000 Employees,Information Technology Support Services,Information Technology,Company - Private,25 - 50 million ,5,5,5,28.0,0,0,0,0,0,0,na,na
4.8,51 - 200 Employees,Software Development,Information Technology,Company - Private,100 - 500 million ,15,15,15,13.0,0,0,0,1,0,0,na,na
3.9,5001 - 10000 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,2,5,3,34.0,1,0,0,0,0,1,analyst,na
4.1,10000+ Employees,Business consulting,Management and consulting,Company - Private,100 - 500 million ,4,9,6,174.0,0,0,0,0,0,0,director,na
3.9,501 - 1000 Employees,Information Technology Support Services,Information Technology,Company - Private,1 - 5 million ,3,3,3,14.0,0,0,0,0,0,0,mle,na
3.7,10000+ Employees,Biotech & Pharmaceuticals,Pharmaceutical and biotechnology,Company - Public,2000 - 5000 million ,2,3,2,34.0,0,0,0,0,0,0,data scientist,na
3.7,5001 - 10000 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,8,9,8,28.0,0,0,0,0,0,0,data scientist,senior
3.5,10000+ Employees,Business consulting,Finance,Company - Public,100 - 500 million ,4,30,17,28.0,0,0,0,0,0,0,data scientist,senior
4.2,10000+ Employees,Biotech & Pharmaceuticals,Pharmaceutical and biotechnology,Company - Public,10000+ million ,8,8,8,137.0,0,0,0,0,0,0,manager,na
3.7,10000+ Employees,Business consulting,Management and consulting,Company - Private,100 - 500 million ,5,10,7,41.0,0,0,0,0,0,0,data scientist,senior
4.0,1 - 50 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,100 - 500 million ,4,7,5,41.0,0,0,0,0,0,0,na,na
4.2,10000+ Employees,Information Technology Support Services,Finance,Company - Public,100 - 500 million ,4,30,17,41.0,0,1,0,0,0,0,data scientist,senior
3.6,201 - 500 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Private,25 - 50 million ,3,5,4,12.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,100 - 500 million ,6,6,6,12.0,0,0,0,0,0,0,mle,na
4.4,201 - 500 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,100 - 500 million ,4,30,17,12.0,1,0,0,0,0,0,data scientist,na
4.4,201 - 500 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Public,100 - 500 million ,4,30,17,12.0,0,0,0,1,0,0,na,senior
4.1,201 - 500 Employees,Information Technology Support Services,Information Technology,Company - Public,100 - 500 million ,4,30,17,12.0,0,0,0,0,0,0,data scientist,senior
3.3,1001 - 5000 Employees,Information Technology Support Services,Information Technology,Company - Private,25 - 50 million ,4,9,6,9.0,1,1,1,0,0,1,data scientist,senior
3.4,10000+ Employees,Business consulting,Management and consulting,Company - Public,100 - 500 million ,2,9,5,24.0,1,0,0,0,0,1,data scientist,na
3.8,10000+ Employees,Information Technology Support Services,Finance,Company - Public,100 - 500 million ,4,30,17,24.0,0,0,0,0,0,0,data scientist,senior
4.1,10000+ Employees,Machinery Manufacturing,Manufacturing,Company - Public,10000+ million ,9,10,9,135.0,0,0,0,0,1,0,data scientist,senior
3.8,10000+ Employees,Enterprise Software & Network Solutions,Finance,Company - Public,100 - 500 million ,4,30,17,135.0,0,0,0,0,0,0,data scientist,na
4.2,1 - 50 Employees,HR Consulting,Human resources and staffing,Company - Private,100 - 500 million ,4,8,6,9.0,1,0,0,0,0,0,data scientist,senior
3.8,5001 - 10000 Employees,Internet & Web Services,Information Technology,Company - Public,2000 - 5000 million ,5,10,7,29.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,100 - 500 million ,4,30,17,29.0,0,1,0,0,0,0,data scientist,senior
3.4,201 - 500 Employees,Software Development,Information Technology,Company - Private,100 - 500 million ,5,9,7,9.0,0,0,0,0,0,0,data scientist,senior
3.8,10000+ Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,100 - 500 million ,4,30,17,9.0,0,1,0,0,0,0,na,na
4.1,10000+ Employees,Business consulting,Management and consulting,Company - Private,100 - 500 million ,2,9,5,174.0,0,0,0,0,0,0,data scientist,senior
4.1,201 - 500 Employees,Business consulting,Finance,Company - Public,100 - 500 million ,4,30,17,105.0,0,0,0,0,0,0,na,na
3.7,51 - 200 Employees,Software Development,Information Technology,Company - Private,5 - 25 million ,8,10,9,10.0,0,0,0,0,0,0,data scientist,senior
4.6,51 - 200 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,100 - 500 million ,2,10,6,10.0,1,0,0,0,0,0,mle,na
4.5,201 - 500 Employees,Enterprise Software & Network Solutions,Finance,Company - Private,100 - 500 million ,10,15,12,10.0,0,0,0,1,0,0,data scientist,na
4.2,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,2,2,2,5.0,0,0,0,0,0,0,data scientist,senior
4.8,51 - 200 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Private,100 - 500 million ,5,8,6,5.0,0,0,0,0,0,0,na,na
3.9,10000+ Employees,Information Technology Support Services,Information Technology,Company - Public,2000 - 5000 million ,3,10,6,27.0,0,0,0,0,0,0,data scientist,na
3.8,10000+ Employees,Information Technology Support Services,Finance,Company - Public,100 - 500 million ,4,30,17,27.0,0,0,0,0,0,0,data engineer,na
4.1,201 - 500 Employees,Business consulting,Management and consulting,Company - Public,100 - 500 million ,4,30,17,27.0,0,0,0,0,0,0,na,na
4.9,10000+ Employees,Information Technology Support Services,Manufacturing,Company - Public,100 - 500 million ,4,30,17,27.0,0,0,0,1,0,0,mle,na
4.5,51 - 200 Employees,Business consulting,Manufacturing,Company - Private,100 - 500 million ,10,25,17,103.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Information Technology Support Services,Finance,Company - Public,100 - 500 million ,31,41,36,21.0,0,0,0,0,0,0,na,na
4.0,1 - 50 Employees,Business consulting,Finance,Company - Private,100 - 500 million ,2,6,4,21.0,0,0,0,0,0,0,data scientist,na
4.0,1 - 50 Employees,Business consulting,Finance,Company - Private,100 - 500 million ,1,6,3,21.0,1,0,0,0,0,0,mle,na
4.0,1001 - 5000 Employees,Enterprise Software & Network Solutions,Information Technology,Company - Public,100 - 500 million ,4,9,6,21.0,1,0,0,1,0,1,mle,na
4.0,201 - 500 Employees,Business consulting,Manufacturing,Company - Public,100 - 500 million ,2,10,6,117.0,1,0,1,0,0,0,mle,na
4.0,1001 - 5000 Employees,Enterprise Software & Network Solutions,Management and consulting,Company - Public,100 - 500 million ,4,30,17,117.0,0,0,0,0,0,0,na,senior
4.0,1 - 50 Employees,Information Technology Support Services,Finance,Company - Private,100 - 500 million ,3,7,5,117.0,0,0,0,0,0,0,na,na
3.5,10000+ Employees,Enterprise Software & Network Solutions,Manufacturing,Company - Public,100 - 500 million ,4,30,17,117.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Business consulting,Management and consulting,Company - Public,100 - 500 million ,15,20,17,117.0,1,1,1,1,0,1,mle,na
3.6,51 - 200 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,6,8,7,9.0,0,0,0,0,0,0,data scientist,senior
3.8,501 - 1000 Employees,Information Technology Support Services,Information Technology,Company - Private,100 - 500 million ,6,8,7,11.0,0,0,0,0,0,0,data scientist,senior
4.0,1001 - 5000 Employees,Business consulting,Information Technology,Company - Public,100 - 500 million ,20,20,20,11.0,1,0,0,0,0,1,data scientist,senior
4.0,1001 - 5000 Employees,Information Technology Support Services,Management and consulting,Company - Public,100 - 500 million ,5,10,7,11.0,1,0,0,1,0,1,data scientist,na
4.0,1001 - 5000 Employees,Information Technology Support Services,Management and consulting,Company - Public,100 - 500 million ,2,10,6,11.0,0,0,0,0,0,0,mle,na
3.5,10000+ Employees,Business consulting,Manufacturing,Company - Public,100 - 500 million ,4,30,17,11.0,0,0,0,0,0,0,mle,na
